ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,modelo_trabalho,localizacao_empresa,tamanho_empresa,residencia_iso3
2025,Sênior,Tempo Integral,Manager,82969,USD,82969,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,218900,USD,218900,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,105100,USD,105100,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,85000,USD,85000,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,70000,USD,70000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,83000,USD,83000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,56000,USD,56000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,178200,USD,178200,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,118800,USD,118800,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,73200,USD,73200,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,60900,USD,60900,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,218900,USD,218900,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,105100,USD,105100,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,294600,USD,294600,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,141400,USD,141400,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,60000,GBP,75949,GB,Presencial,GB,Média,GBR
2025,Pleno,Tempo Integral,Data Engineer,50000,GBP,63291,GB,Presencial,GB,Média,GBR
2025,Pleno,Tempo Integral,Manager,168130,USD,168130,AU,Presencial,AU,Média,AUS
2025,Pleno,Tempo Integral,Manager,145378,USD,145378,AU,Presencial,AU,Média,AUS
2025,Pleno,Tempo Integral,Business Intelligence Developer,122000,USD,122000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Business Intelligence Developer,97000,USD,97000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Platform Engineer,177600,USD,177600,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Platform Engineer,83600,USD,83600,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,DevOps Engineer,170000,USD,170000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,DevOps Engineer,111662,USD,111662,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,177600,USD,177600,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Platform Engineer,83600,USD,83600,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,DevOps Engineer,170000,USD,170000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,DevOps Engineer,137510,USD,137510,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,184000,USD,184000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,99000,USD,99000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Developer,105000,USD,105000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Developer,95000,USD,95000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,130000,USD,130000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,88561,USD,88561,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,168000,USD,168000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,120000,USD,120000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,168000,USD,168000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,120000,USD,120000,US,Remoto,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,47000,EUR,49473,FR,Presencial,FR,Média,FRA
2025,Junior,Tempo Integral,Data Analyst,30000,EUR,31578,FR,Presencial,FR,Média,FRA
2025,Junior,Tempo Integral,Data Analyst,176150,USD,176150,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,112700,USD,112700,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,85000,USD,85000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,75000,USD,75000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,128000,USD,128000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,112000,USD,112000,US,Remoto,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,130400,USD,130400,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,85600,USD,85600,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,161300,USD,161300,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,114900,USD,114900,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,111800,USD,111800,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,63600,USD,63600,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Business Intelligence Engineer,91100,USD,91100,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Business Intelligence Engineer,66800,USD,66800,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,144212,USD,144212,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,125402,USD,125402,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,155000,USD,155000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,90000,USD,90000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,166000,USD,166000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,110000,USD,110000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,203000,USD,203000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,123000,USD,123000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,147000,USD,147000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,106900,USD,106900,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Architect,266300,USD,266300,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Architect,143800,USD,143800,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,144000,USD,144000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,144000,USD,144000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,174078,USD,174078,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Architect,128666,USD,128666,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,129940,USD,129940,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,116950,USD,116950,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,191375,USD,191375,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,154125,USD,154125,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Engineer,150000,USD,150000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Engineer,135000,USD,135000,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Software Engineer,60000,USD,60000,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Software Engineer,52000,USD,52000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Architect,208000,USD,208000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Architect,138500,USD,138500,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,DevOps Engineer,137860,USD,137860,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,DevOps Engineer,81094,USD,81094,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Quantitative Analyst,142500,USD,142500,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Quantitative Analyst,90000,USD,90000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,115100,USD,115100,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,76700,USD,76700,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Business Intelligence Analyst,121400,USD,121400,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Business Intelligence Analyst,89000,USD,89000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,273931,USD,273931,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,202472,USD,202472,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Developer,160500,USD,160500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Developer,107700,USD,107700,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Product Owner,138600,USD,138600,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Product Owner,74800,USD,74800,CA,Presencial,CA,Média,CAN
2025,Sênior,Tempo Integral,Statistical Programmer,218000,USD,218000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Statistical Programmer,106200,USD,106200,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,240800,USD,240800,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,175800,USD,175800,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,234300,USD,234300,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,96900,USD,96900,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,181000,USD,181000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,158600,USD,158600,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,220700,USD,220700,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,175800,USD,175800,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,181000,USD,181000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,144200,USD,144200,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,233800,USD,233800,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,204900,USD,204900,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,164600,USD,164600,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,144200,USD,144200,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,272400,USD,272400,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,136200,USD,136200,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Cloud Database Administrator,129000,USD,129000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Cloud Database Administrator,77000,USD,77000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,111500,EUR,117368,LT,Presencial,LT,Média,LTU
2025,Pleno,Tempo Integral,Manager,66000,EUR,69473,LT,Presencial,LT,Média,LTU
2025,Pleno,Tempo Integral,Engineer,168000,USD,168000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Engineer,91000,USD,91000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Quality Lead,170760,USD,170760,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Quality Lead,113840,USD,113840,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Machine Learning Engineer,220000,USD,220000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Machine Learning Engineer,137500,USD,137500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,210000,USD,210000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,180000,USD,180000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,115000,USD,115000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,94000,USD,94000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Specialist,50000,USD,50000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Specialist,40000,USD,40000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,AI Engineer,328500,USD,328500,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,AI Engineer,239900,USD,239900,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Full Stack Developer,170000,USD,170000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Full Stack Developer,102000,USD,102000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Analyst,90000,USD,90000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Analyst,72000,USD,72000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,175200,USD,175200,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,97300,USD,97300,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Business Intelligence Analyst,163000,USD,163000,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Business Intelligence Analyst,98000,USD,98000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Business Intelligence Analyst,188000,USD,188000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Business Intelligence Analyst,113000,USD,113000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,99000,USD,99000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,55100,USD,55100,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Manager,174500,USD,174500,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Manager,116300,USD,116300,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Associate,272250,USD,272250,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Associate,210375,USD,210375,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Analyst,182725,USD,182725,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Analyst,109650,USD,109650,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,154000,USD,154000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,67700,USD,67700,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,193000,USD,193000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,84600,USD,84600,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,220000,USD,220000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,96600,USD,96600,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,154900,USD,154900,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,69100,USD,69100,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,175800,USD,175800,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,117200,USD,117200,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Engineer,104000,USD,104000,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Data Engineer,63000,USD,63000,CA,Presencial,CA,Média,CAN
2025,Sênior,Tempo Integral,Data Engineer,138000,USD,138000,CA,Presencial,CA,Média,CAN
2025,Sênior,Tempo Integral,Data Engineer,84000,USD,84000,CA,Presencial,CA,Média,CAN
2025,Sênior,Tempo Integral,Insight Analyst,143600,USD,143600,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Insight Analyst,95800,USD,95800,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,70356,EUR,74058,LT,Presencial,LT,Média,LTU
2025,Junior,Tempo Integral,Data Analyst,46896,EUR,49364,LT,Presencial,LT,Média,LTU
2025,Junior,Tempo Integral,Data Analyst,95655,USD,95655,CA,Presencial,CA,Média,CAN
2025,Junior,Tempo Integral,Data Analyst,45203,USD,45203,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Data Analyst,137000,USD,137000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Analyst,60400,USD,60400,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Analytics Lead,352000,USD,352000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Analytics Lead,176000,USD,176000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,139200,USD,139200,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Analyst,92800,USD,92800,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Research Scientist,234500,USD,234500,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Research Scientist,101900,USD,101900,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,356500,USD,356500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,184000,USD,184000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Machine Learning Engineer,173040,USD,173040,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Machine Learning Engineer,86520,USD,86520,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,203940,USD,203940,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,101970,USD,101970,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,180000,USD,180000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,90000,USD,90000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,234000,USD,234000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,138911,USD,138911,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,234000,USD,234000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,138911,USD,138911,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,286000,USD,286000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,168154,USD,168154,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,90000,USD,90000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,222480,USD,222480,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,111240,USD,111240,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,180000,USD,180000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,90000,USD,90000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,416000,USD,416000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,208000,USD,208000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,172000,USD,172000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,75600,USD,75600,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,173040,USD,173040,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,64890,USD,64890,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,220000,USD,220000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,96600,USD,96600,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Specialist,71592,EUR,75360,NL,Presencial,NL,Média,NLD
2025,Junior,Tempo Integral,Data Specialist,45732,EUR,48138,NL,Presencial,NL,Média,NLD
2025,Pleno,Tempo Integral,Analyst,168790,USD,168790,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Analyst,93770,USD,93770,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,234000,USD,234000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,117000,USD,117000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,134200,USD,134200,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Software Engineer,89400,USD,89400,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,234000,USD,234000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,117000,USD,117000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,234000,USD,234000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,150768,USD,150768,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Consultant,131250,USD,131250,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Consultant,78894,USD,78894,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,264000,USD,264000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Manager,150987,USD,150987,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,202000,USD,202000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Manager,107950,USD,107950,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Architect,235750,USD,235750,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Architect,148000,USD,148000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Analyst,98300,USD,98300,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Analyst,71600,USD,71600,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,170000,USD,170000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,125000,USD,125000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,220000,USD,220000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,110000,USD,110000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,234000,USD,234000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,117000,USD,117000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Integration Specialist,171600,USD,171600,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Integration Specialist,114400,USD,114400,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Governance Specialist,46800,GBP,59240,GB,Presencial,GB,Média,GBR
2025,Sênior,Tempo Integral,Data Governance Specialist,42120,GBP,53316,GB,Presencial,GB,Média,GBR
2025,Junior,Tempo Integral,Analyst,150000,USD,150000,US,Remoto,US,Média,USA
2025,Junior,Tempo Integral,Analyst,100000,USD,100000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,BI Analyst,167700,USD,167700,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,BI Analyst,79800,USD,79800,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,228800,USD,228800,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Software Engineer,141400,USD,141400,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,154700,USD,154700,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,86000,USD,86000,US,Remoto,US,Média,USA
2025,Executivo,Tempo Integral,Data Scientist,284687,USD,284687,US,Remoto,US,Média,USA
2025,Executivo,Tempo Integral,Data Scientist,186626,USD,186626,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,192540,USD,192540,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,136380,USD,136380,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,195903,USD,195903,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,160284,USD,160284,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Consultant,157600,USD,157600,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Consultant,84500,USD,84500,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Quantitative Developer,200000,USD,200000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Quantitative Developer,150000,USD,150000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Business Intelligence Manager,232000,USD,232000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Business Intelligence Manager,155000,USD,155000,US,Remoto,US,Média,USA
2025,Pleno,Tempo Integral,Associate,75000,USD,75000,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Associate,75000,USD,75000,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Associate,95000,USD,95000,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Associate,95000,USD,95000,CA,Presencial,CA,Média,CAN
2025,Pleno,Tempo Integral,Developer,115000,USD,115000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Developer,110000,USD,110000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Developer,145000,USD,145000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Developer,120000,USD,120000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,324000,USD,324000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,159000,USD,159000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Engineer,176000,USD,176000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Engineer,150000,USD,150000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Engineer,208000,USD,208000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Engineer,177000,USD,177000,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,80000,USD,80000,US,Presencial,US,Média,USA
2025,Junior,Tempo Integral,Data Analyst,65000,USD,65000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,138000,USD,138000,US,Presencial,US,Média,USA
2025,Pleno,Tempo Integral,Data Scientist,110400,USD,110400,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,720000,USD,720000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Scientist,170000,USD,170000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,140000,CAD,100000,CA,Remoto,CA,Média,CAN
2025,Sênior,Tempo Integral,Data Engineer,120000,CAD,85714,CA,Remoto,CA,Média,CAN
2025,Sênior,Tempo Integral,Data Engineer,180000,USD,180000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,145000,USD,145000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,720000,USD,720000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Data Engineer,170000,USD,170000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Applied Scientist,212800,USD,212800,US,Presencial,US,Grande,USA
2025,Sênior,Tempo Integral,Applied Scientist,129400,USD,129400,US,Presencial,US,Grande,USA
2025,Sênior,Tempo Integral,Applied Scientist,212800,USD,212800,US,Presencial,US,Grande,USA
2025,Sênior,Tempo Integral,Applied Scientist,129400,USD,129400,US,Presencial,US,Grande,USA
2025,Sênior,Tempo Integral,Product Manager,268500,USD,268500,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Product Manager,166000,USD,166000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Architect,175000,USD,175000,US,Remoto,US,Média,USA
2025,Sênior,Tempo Integral,Solutions Architect,135000,USD,135000,US,Remoto,US,Média,USA
2025,Junior,Tempo Integral,Architect,192600,USD,192600,US,Presencial,US,Grande,USA
2025,Junior,Tempo Integral,Architect,88400,USD,88400,US,Presencial,US,Grande,USA
2025,Sênior,Tempo Integral,Engineer,125000,USD,125000,US,Presencial,US,Média,USA
2025,Sênior,Tempo Integral,Engineer,100000,USD,100000,US,Presencial,US,Média,USA
